Month,Quarter,Region_Code,Region_Name,Parent_Name,Org_ONS_Code,Org_Code,Org_Name,Age,Eligible,Screened,Coverage(%),No. screens to reach target,National Rank,Total_Orgs,National_Coverage(%),Coverage_Change
2024-03-31,2023-24 Q4,E40000012,North East and Yorkshire,NHS Humber and North Yorkshire Integrated Care Board,E38000122,03K,Humber and North Yorkshire ICB - 03K,25-49,27070,18545,68.5075729589952,3111,72,106,67.46060789818952,0.5585217502611215
2024-03-31,2023-24 Q4,E40000012,North East and Yorkshire,NHS Humber and North Yorkshire Integrated Care Board,E38000188,03Q,Humber and North Yorkshire ICB - 03Q,25-49,58445,41850,71.60578321498845,4906,44,106,67.46060789818952,1.720643838323653
2024-03-31,2023-24 Q4,E40000012,North East and Yorkshire,NHS Humber and North Yorkshire Integrated Care Board,E38000241,42D,Humber and North Yorkshire ICB - 42D,25-49,61010,46195,75.71709555810523,2613,5,106,67.46060789818952,0.4688056344009368
2024-03-31,2023-24 Q4,E40000005,South East,NHS Kent and Medway Integrated Care Board,E38000237,91Q,Kent and Medway ICB - 91Q,25-49,326890,231095,70.69503502707333,30417,55,106,67.46060789818952,0.8603655944833406
2024-03-31,2023-24 Q4,E40000010,North West,NHS Lancashire and South Cumbria Integrated Care Board,E38000014,00Q,Lancashire and South Cumbria ICB - 00Q,25-49,31055,18745,60.360650458863304,6099,102,106,67.46060789818952,-0.6612376831281495
2024-03-31,2023-24 Q4,E40000010,North West,NHS Lancashire and South Cumbria Integrated Care Board,E38000015,00R,Lancashire and South Cumbria ICB - 00R,25-49,27455,17570,63.9956292114369,4394,96,106,67.46060789818952,-0.3154162263170619
2024-03-31,2023-24 Q4,E40000010,North West,NHS Lancashire and South Cumbria Integrated Care Board,E38000034,00X,Lancashire and South Cumbria ICB - 00X,25-49,30165,22655,75.10359688380574,1477,11,106,67.46060789818952,0.6613858285293475
2024-03-31,2023-24 Q4,E40000010,North West,NHS Lancashire and South Cumbria Integrated Care Board,E38000050,01A,Lancashire and South Cumbria ICB - 01A,25-49,64440,43125,66.92271880819366,8427,80,106,67.46060789818952,-0.2267864410876399
2024-03-31,2023-24 Q4,E40000010,North West,NHS Lancashire and South Cumbria Integrated Care Board,E38000227,01E,Lancashire and South Cumbria ICB - 01E,25-49,38335,25545,66.63623320725186,5123,83,106,67.46060789818952,0.8450616388879695
2024-03-31,2023-24 Q4,E40000010,North West,NHS Lancashire and South Cumbria Integrated Care Board,E38000228,01K,Lancashire and South Cumbria ICB - 01K,25-49,50405,34150,67.75121515722647,6174,73,106,67.46060789818952,0.5030452017840759
2024-03-31,2023-24 Q4,E40000010,North West,NHS Lancashire and South Cumbria Integrated Care Board,E38000200,02G,Lancashire and South Cumbria ICB - 02G,25-49,16835,12330,73.24027324027324,1138,26,106,67.46060789818952,0.08199899438933755
2024-03-31,2023-24 Q4,E40000010,North West,NHS Lancashire and South Cumbria Integrated Care Board,E38000226,02M,Lancashire and South Cumbria ICB - 02M,25-49,23825,17740,74.45960125918153,1320,14,106,67.46060789818952,0.5741973102066567
2024-03-31,2023-24 Q4,E40000011,Midlands,"NHS Leicester, Leicestershire and Rutland Integrated Care Board",E38000051,03W,"Leicester, Leicestershire and Rutland ICB - 03W",25-49,53790,39820,74.02862985685071,3212,18,106,67.46060789818952,0.9164288909565101
2024-03-31,2023-24 Q4,E40000011,Midlands,"NHS Leicester, Leicestershire and Rutland Integrated Care Board",E38000097,04C,"Leicester, Leicestershire and Rutland ICB - 04C",25-49,81830,46335,56.62348771844067,19129,105,106,67.46060789818952,-0.8122190583086493
2024-03-31,2023-24 Q4,E40000011,Midlands,"NHS Leicester, Leicestershire and Rutland Integrated Care Board",E38000201,04V,"Leicester, Leicestershire and Rutland ICB - 04V",25-49,65670,48070,73.19932998324958,4466,27,106,67.46060789818952,0.6018910574088494
2024-03-31,2023-24 Q4,E40000011,Midlands,NHS Lincolnshire Integrated Care Board,E38000238,71E,Lincolnshire ICB - 71E,25-49,118750,84570,71.21684210526315,10430,49,106,67.46060789818952,0.6108695081401265
2024-03-31,2023-24 Q4,E40000007,East of England,NHS Mid and South Essex Integrated Care Board,E38000106,06Q,Mid and South Essex ICB - 06Q,25-49,67630,49820,73.66553304746414,4284,21,106,67.46060789818952,0.4827227817909261
2024-03-31,2023-24 Q4,E40000007,East of England,NHS Mid and South Essex Integrated Care Board,E38000185,07G,Mid and South Essex ICB - 07G,25-49,34995,25410,72.61037291041578,2586,35,106,67.46060789818952,-0.23801190448637044
2024-03-31,2023-24 Q4,E40000007,East of England,NHS Mid and South Essex Integrated Care Board,E38000007,99E,Mid and South Essex ICB - 99E,25-49,50045,37090,74.11329803177141,2946,16,106,67.46060789818952,0.5326680172765776
2024-03-31,2023-24 Q4,E40000007,East of England,NHS Mid and South Essex Integrated Care Board,E38000030,99F,Mid and South Essex ICB - 99F,25-49,27345,21100,77.16218687145731,776,2,106,67.46060789818952,1.1764973498256097
2024-03-31,2023-24 Q4,E40000007,East of England,NHS Mid and South Essex Integrated Care Board,E38000168,99G,Mid and South Essex ICB - 99G,25-49,32695,22965,70.2400978742927,3191,61,106,67.46060789818952,1.4201016282813157
2024-03-31,2023-24 Q4,E40000007,East of England,NHS Norfolk and Waveney Integrated Care Board,E38000239,26A,Norfolk and Waveney ICB - 26A,25-49,159730,117215,73.38320916546672,10569,25,106,67.46060789818952,0.33290921161346887
2024-03-31,2023-24 Q4,E40000003,London,NHS North Central London Integrated Care Board,E38000240,93C,North Central London ICB - 93C,25-49,389255,227025,58.32295025112073,84379,103,106,67.46060789818952,1.0812299042884277
2024-03-31,2023-24 Q4,E40000012,North East and Yorkshire,NHS North East and North Cumbria Integrated Care Board,E38000130,00L,North East and North Cumbria ICB - 00L,25-49,46835,35205,75.16814348243834,2263,9,106,67.46060789818952,-0.08666597851251368
2024-03-31,2023-24 Q4,E40000012,North East and Yorkshire,NHS North East and North Cumbria Integrated Care Board,E38000163,00N,North East and North Cumbria ICB - 00N,25-49,24835,18655,75.1157640426817,1213,10,106,67.46060789818952,0.63757026374887
2024-03-31,2023-24 Q4,E40000012,North East and Yorkshire,NHS North East and North Cumbria Integrated Care Board,E38000176,00P,North East and North Cumbria ICB - 00P,25-49,47615,33605,70.5764990024152,4487,57,106,67.46060789818952,-0.21732322460714215
2024-03-31,2023-24 Q4,E40000012,North East and Yorkshire,NHS North East and North Cumbria Integrated Care Board,E38000215,01H,North East and North Cumbria ICB - 01H,25-49,47870,36395,76.02882807603926,1901,4,106,67.46060789818952,0.5466705396271436
2024-03-31,2023-24 Q4,E40000012,North East and Yorkshire,NHS North East and North Cumbria Integrated Care Board,E38000212,13T,North East and North Cumbria ICB - 13T,25-49,93950,61845,65.82756785524215,13315,86,106,67.46060789818952,-0.37747918599586683
2024-03-31,2023-24 Q4,E40000012,North East and Yorkshire,NHS North East and North Cumbria Integrated Care Board,E38000247,16C,North East and North Cumbria ICB - 16C,25-49,115475,81970,70.98506170166704,10410,52,106,67.46060789818952,0.7895817348351102
2024-03-31,2023-24 Q4,E40000012,North East and Yorkshire,NHS North East and North Cumbria Integrated Care Board,E38000234,84H,North East and North Cumbria ICB - 84H,25-49,83560,63045,75.44877932024893,3803,7,106,67.46060789818952,0.27634049065480326
2024-03-31,2023-24 Q4,E40000012,North East and Yorkshire,NHS North East and North Cumbria Integrated Care Board,E38000127,99C,North East and North Cumbria ICB - 99C,25-49,37655,28415,75.46142610543089,1709,6,106,67.46060789818952,0.469462106716648
2024-03-31,2023-24 Q4,E40000003,London,NHS North East London Integrated Care Board,E38000255,A3A8R,North East London ICB - A3A8R,25-49,527325,324660,61.56734461669748,97200,99,106,67.46060789818952,0.7709884318263107
2024-03-31,2023-24 Q4,E40000003,London,NHS North West London Integrated Care Board,E38000256,W2U3Z,North West London ICB - W2U3Z,25-49,611695,340530,55.669900849279465,148826,106,106,67.46060789818952,0.34815182021825564
2024-03-31,2023-24 Q4,E40000011,Midlands,NHS Northamptonshire Integrated Care Board,E38000262,78H,Northamptonshire ICB - 78H,25-49,143155,96135,67.15448290314694,18389,78,106,67.46060789818952,0.12642167865713816
2024-03-31,2023-24 Q4,E40000011,Midlands,NHS Nottingham and Nottinghamshire Integrated Care Board,E38000008,02Q,Nottingham and Nottinghamshire ICB - 02Q,25-49,19205,13965,72.71543868784171,1399,33,106,67.46060789818952,0.8894073478992652
2024-03-31,2023-24 Q4,E40000011,Midlands,NHS Nottingham and Nottinghamshire Integrated Care Board,E38000243,52R,Nottingham and Nottinghamshire ICB - 52R,25-49,187035,130210,69.61798593846072,19418,65,106,67.46060789818952,-0.7050189107214919
2024-03-31,2023-24 Q4,E40000011,Midlands,"NHS Shropshire, Telford and Wrekin Integrated Care Board",E38000257,M2L0M,"Shropshire, Telford and Wrekin ICB - M2L0M",25-49,77625,55970,72.10305958132045,6130,39,106,67.46060789818952,-0.11865100558372887
2024-03-31,2023-24 Q4,E40000006,South West,NHS Somerset Integrated Care Board,E38000150,11X,Somerset ICB - 11X,25-49,86055,61060,70.9546220440416,7784,53,106,67.46060789818952,0.31250661867251495
2024-03-31,2023-24 Q4,E40000003,London,NHS South East London Integrated Care Board,E38000244,72Q,South East London ICB - 72Q,25-49,458735,296925,64.72691205162022,70063,94,106,67.46060789818952,0.40826582344976714
2024-03-31,2023-24 Q4,E40000003,London,NHS South West London Integrated Care Board,E38000245,36L,South West London ICB - 36L,25-49,365915,240445,65.71061585340858,52287,87,106,67.46060789818952,0.5573837304895903
2024-03-31,2023-24 Q4,E40000012,North East and Yorkshire,NHS South Yorkshire Integrated Care Board,E38000006,02P,South Yorkshire ICB - 02P,25-49,43345,32535,75.06056061829507,2141,12,106,67.46060789818952,0.8768274409984116
2024-03-31,2023-24 Q4,E40000012,North East and Yorkshire,NHS South Yorkshire Integrated Care Board,E38000044,02X,South Yorkshire ICB - 02X,25-49,54235,38515,71.01502719645984,4873,51,106,67.46060789818952,0.9216577526993035
2024-03-31,2023-24 Q4,E40000012,North East and Yorkshire,NHS South Yorkshire Integrated Care Board,E38000141,03L,South Yorkshire ICB - 03L,25-49,43550,32240,74.02985074626865,2600,17,106,67.46060789818952,0.751069707893933
2024-03-31,2023-24 Q4,E40000012,North East and Yorkshire,NHS South Yorkshire Integrated Care Board,E38000146,03N,South Yorkshire ICB - 03N,25-49,105275,70180,66.66350035620992,14040,82,106,67.46060789818952,0.3994939032803586
2024-03-31,2023-24 Q4,E40000011,Midlands,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,E38000028,04Y,Staffordshire and Stoke-on-Trent ICB - 04Y,25-49,21935,16500,75.2222475495783,1048,8,106,67.46060789818952,0.43850650223386367
2024-03-31,2023-24 Q4,E40000011,Midlands,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,E38000053,05D,Staffordshire and Stoke-on-Trent ICB - 05D,25-49,24270,16325,67.2641120725175,3091,77,106,67.46060789818952,1.3814114011498617
2024-03-31,2023-24 Q4,E40000011,Midlands,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,E38000126,05G,Staffordshire and Stoke-on-Trent ICB - 05G,25-49,33265,24155,72.61385840973996,2457,34,106,67.46060789818952,-0.5083801764161393
2024-03-31,2023-24 Q4,E40000011,Midlands,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,E38000153,05Q,Staffordshire and Stoke-on-Trent ICB - 05Q,25-49,34005,24970,73.43037788560505,2234,23,106,67.46060789818952,1.5147312258203556
2024-03-31,2023-24 Q4,E40000011,Midlands,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,E38000173,05V,Staffordshire and Stoke-on-Trent ICB - 05V,25-49,23200,16685,71.91810344827586,1875,41,106,67.46060789818952,0.4046466150007717
2024-03-31,2023-24 Q4,E40000011,Midlands,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,E38000175,05W,Staffordshire and Stoke-on-Trent ICB - 05W,25-49,49100,32700,66.59877800407332,6580,84,106,67.46060789818952,0.16427165021212886
2024-03-31,2023-24 Q4,E40000007,East of England,NHS Suffolk and North East Essex Integrated Care Board,E38000086,06L,Suffolk and North East Essex ICB - 06L,25-49,62155,45805,73.6947952698898,3919,20,106,67.46060789818952,0.8170607204925062
2024-03-31,2023-24 Q4,E40000007,East of England,NHS Suffolk and North East Essex Integrated Care Board,E38000117,06T,Suffolk and North East Essex ICB - 06T,25-49,57445,41065,71.48576899643136,4891,47,106,67.46060789818952,-0.30891962536065876
2024-03-31,2023-24 Q4,E40000007,East of England,NHS Suffolk and North East Essex Integrated Care Board,E38000204,07K,Suffolk and North East Essex ICB - 07K,25-49,41715,30960,74.21790722761597,2412,15,106,67.46060789818952,0.32411298563893354
2024-03-31,2023-24 Q4,E40000005,South East,NHS Surrey Heartlands Integrated Care Board,E38000264,92A,Surrey Heartlands ICB - 92A,25-49,188905,133065,70.4401683385829,18059,59,106,67.46060789818952,0.6035766453946962
2024-03-31,2023-24 Q4,E40000005,South East,NHS Sussex Integrated Care Board,E38000021,09D,Sussex ICB - 09D,25-49,62765,38845,61.889588146259854,11367,98,106,67.46060789818952,0.3163309520729527
2024-03-31,2023-24 Q4,E40000005,South East,NHS Sussex Integrated Care Board,E38000265,70F,Sussex ICB - 70F,25-49,144700,104550,72.25293711126469,11210,37,106,67.46060789818952,0.8270607426483565
2024-03-31,2023-24 Q4,E40000005,South East,NHS Sussex Integrated Care Board,E38000235,97R,Sussex ICB - 97R,25-49,81360,57805,71.0484267453294,7283,50,106,67.46060789818952,0.8330099281159704
2024-03-31,2023-24 Q4,E40000012,North East and Yorkshire,NHS West Yorkshire Integrated Care Board,E38000025,02T,West Yorkshire ICB - 02T,25-49,35680,25195,70.61378923766816,3349,56,106,67.46060789818952,0.6090071059626183
2024-03-31,2023-24 Q4,E40000012,North East and Yorkshire,NHS West Yorkshire Integrated Care Board,E38000190,03R,West Yorkshire ICB - 03R,25-49,65600,47420,72.28658536585367,5060,36,106,67.46060789818952,0.3004162798154084
2024-03-31,2023-24 Q4,E40000012,North East and Yorkshire,NHS West Yorkshire Integrated Care Board,E38000225,15F,West Yorkshire ICB - 15F,25-49,166830,111505,66.83749925073428,21959,81,106,67.46060789818952,0.26924446238132305
2024-03-31,2023-24 Q4,E40000012,North East and Yorkshire,NHS West Yorkshire Integrated Care Board,E38000232,36J,West Yorkshire ICB - 36J,25-49,110815,71380,64.41366241032351,17272,95,106,67.46060789818952,0.8176834906439439
2024-03-31,2023-24 Q4,E40000012,North East and Yorkshire,NHS West Yorkshire Integrated Care Board,E38000254,X2C4Y,West Yorkshire ICB - X2C4Y,25-49,75550,52105,68.96757114493712,8335,69,106,67.46060789818952,-0.041309563369893
2024-03-31,2023-24 Q4,E40000006,South West,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E38000231,92G,"Bath and North East Somerset, Swindon and Wiltshire ICB - 92G",50-64,94935,72880,76.76831516300626,3068,28,106,74.86132662477253,-0.008215926287803654
2024-03-31,2023-24 Q4,E40000007,East of England,"NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board",E38000249,M1J4Y,"Bedfordshire, Luton and Milton Keynes ICB - M1J4Y",50-64,90835,67400,74.20047338580945,5268,74,106,74.86132662477253,-0.045062328476277
2024-03-31,2023-24 Q4,E40000011,Midlands,NHS Birmingham and Solihull Integrated Care Board,E38000258,15E,Birmingham and Solihull ICB - 15E,50-64,120030,86615,72.16112638507039,9409,94,106,74.86132662477253,-0.07789775929173004
2024-03-31,2023-24 Q4,E40000011,Midlands,NHS Black Country Integrated Care Board,E38000259,D2P2L,Black Country ICB - D2P2L,50-64,109470,79180,72.33031880880607,8396,92,106,74.86132662477253,0.16559778665330782
2024-03-31,2023-24 Q4,E40000006,South West,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",E38000222,15C,"Bristol, North Somerset and South Gloucestershire ICB - 15C",50-64,84120,63735,75.76676176890157,3561,47,106,74.86132662477253,-0.37948850073387064
2024-03-31,2023-24 Q4,E40000005,South East,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",E38000136,10Q,"Buckinghamshire, Oxfordshire and Berkshire West ICB - 10Q",50-64,70690,52950,74.90451266091385,3602,60,106,74.86132662477253,-0.04262415472221903
2024-03-31,2023-24 Q4,E40000005,South East,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",E38000223,14Y,"Buckinghamshire, Oxfordshire and Berkshire West ICB - 14Y",50-64,55460,42295,76.26217093400649,2073,36,106,74.86132662477253,0.002240784353020331
2024-03-31,2023-24 Q4,E40000005,South East,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",E38000221,15A,"Buckinghamshire, Oxfordshire and Berkshire West ICB - 15A",50-64,49115,37020,75.37412195866843,2272,56,106,74.86132662477253,-0.21386476653925968
2024-03-31,2023-24 Q4,E40000007,East of England,NHS Cambridgeshire and Peterborough Integrated Care Board,E38000260,06H,Cambridgeshire and Peterborough ICB - 06H,50-64,85215,63810,74.8811828903362,4362,62,106,74.86132662477253,0.15174759369728008
2024-03-31,2023-24 Q4,E40000010,North West,NHS Cheshire and Merseyside Integrated Care Board,E38000068,01F,Cheshire and Merseyside ICB - 01F,50-64,12505,8960,71.65133946421432,1044,96,106,74.86132662477253,0.30889573431078077
2024-03-31,2023-24 Q4,E40000010,North West,NHS Cheshire and Merseyside Integrated Care Board,E38000091,01J,Cheshire and Merseyside ICB - 01J,50-64,15650,10950,69.96805111821087,1570,100,106,74.86132662477253,-1.2051261308030092
2024-03-31,2023-24 Q4,E40000010,North West,NHS Cheshire and Merseyside Integrated Care Board,E38000161,01T,Cheshire and Merseyside ICB - 01T,50-64,15385,10635,69.1257718557036,1673,103,106,74.86132662477253,0.07353497957222999
2024-03-31,2023-24 Q4,E40000010,North West,NHS Cheshire and Merseyside Integrated Care Board,E38000170,01V,Cheshire and Merseyside ICB - 01V,50-64,12845,9520,74.11444141689373,756,77,106,74.86132662477253,0.3602627649462846
